	conf.int.low	foldChange.MLE	conf.int.up	conservative.foldChange	Signed.P.Zscore	Signed.Q.Value
OGN	-3.35222048943787	0.500331416334008	3.85255190577187	0	0.226405349100513	2.96502936349372e-05
RBM44	-3.20212106453766	0.350231991433809	3.55235305597146	0	0.225858696382559	2.96502936349372e-05
CNTNAP1	-2.80185593147045	0	3.40225363107127	0	0.225639002202127	2.96502936349372e-05
ZFP90	-2.15142509023624	0.250165708167004	2.90192221473725	0	0.224537801183991	2.96502936349372e-05
MPP5	-1.75115995716903	0.250165708167004	2.30152451513644	0	0.224471919613448	2.96502936349372e-05
CA13	-2.00132566533604	0.250165708167004	2.60172336493685	0	0.221979733424617	2.96502936349372e-05
FBXO46	-1.65109367390223	0.250165708167004	2.00132566533604	0	0.221079443417943	2.96502936349372e-05
ZBTB6	-2.45162394003664	0.300198849800404	3.20212106453766	0	0.220716628192128	2.96502936349372e-05
SOX18	-2.75182278983705	0	3.35222048943787	0	0.21858304309627	2.96502936349372e-05
FBXO4	-2.75182278983705	0.350231991433809	3.45228677270465	0	0.217040792414135	2.96502936349372e-05
CD9	-1.35089482410183	0.200132566533604	1.65109367390223	0	0.216311185122538	2.96502936349372e-05
ZBTB45	-2.10139194860284	0.300198849800404	2.55169022330344	0	0.216144879070445	2.96502936349372e-05
EXOC8	-1.90125938206923	0.200132566533604	2.40159079840324	0	0.21520069648375	2.96502936349372e-05
NDUFAF1	-2.25149137350304	0.300198849800404	2.65175650657025	0	0.214877053167518	2.96502936349372e-05
ESS2	-2.25149137350304	0.300198849800404	2.45162394003664	0	0.212095132073651	2.96502936349372e-05
ANO10	-3.65241933923828	0.450298274700607	3.25215420617106	0	0.210047330001721	2.96502936349372e-05
MRPS18A	-1.55102739063543	0.200132566533604	1.85122624043583	0	0.209872241859552	2.96502936349372e-05
PLD6	-1.95129252370263	0.200132566533604	2.45162394003664	0	0.208105942143743	2.96502936349372e-05
TNFSF13	-2.90192221473725	0.300198849800404	3.70245248087165	0	0.206770782815367	2.96502936349372e-05
FKBPL	-3.45228677270465	0.450298274700607	3.95261818903866	0	0.206485469149668	2.96502936349372e-05
OVGP1	-3.10205478127086	0.300198849800404	4.45294960537266	0	0.205495919847422	2.96502936349372e-05
REC8	-1.95129252370263	0.200132566533604	2.55169022330344	0	0.205335817057368	2.96502936349372e-05
VKORC1L1	-1.95129252370263	0.250165708167004	2.50165708167004	0	0.204654058940591	2.96502936349372e-05
MAPK11	-3.10205478127086	0	3.70245248087165	0	0.20423937972366	2.96502936349372e-05
ZNF8	-3.75248562250506	0.500331416334008	3.85255190577187	0	0.20417137748837	2.96502936349372e-05
CFL1	-1.30086168246842	0.200132566533604	1.60106053226883	0	0.202486755853994	2.96502936349372e-05
TAS1R3	-2.75182278983705	0	3.30218734780446	0	0.201454355770207	2.96502936349372e-05
GNB5	-3.95261818903866	0.400265133067206	2.90192221473725	0	0.200706613183629	2.96502936349372e-05
CASC3	-1.75115995716903	0.250165708167004	2.10139194860284	0	0.200675891236267	2.96502936349372e-05
ARV1	-3.05202163963746	0.250165708167004	4.05268447230547	0	0.196767080137955	2.96502936349372e-05
CMTM4	-2.65175650657025	0.250165708167004	3.20212106453766	0	0.196532586720655	2.96502936349372e-05
PARP12	-1.90125938206923	0.250165708167004	2.20145823186964	0	0.195826597444458	2.96502936349372e-05
CHST14	-3.20212106453766	0.350231991433809	3.85255190577187	0	0.19562055724251	2.96502936349372e-05
RPS6KA5	-2.50165708167004	0.450298274700607	2.05135880696944	0	0.19550193450306	2.96502936349372e-05
MRPL51	-1.50099424900203	0.200132566533604	1.75115995716903	0	0.19501391914914	2.96502936349372e-05
NDUFB3	-1.40092796573523	0.200132566533604	1.65109367390223	0	0.191579018393295	2.96502936349372e-05
TIMMDC1	-1.50099424900203	0.200132566533604	1.80119309880243	0	0.189666564435309	2.96502936349372e-05
IFT27	-1.80119309880243	0.200132566533604	2.25149137350304	0	0.189182235482658	2.96502936349372e-05
PAPPA	-2.80185593147045	0	3.45228677270465	0	0.189148898723671	2.96502936349372e-05
SLC35D3	-3.20212106453766	0.250165708167004	3.70245248087165	0	0.18859012174082	2.96502936349372e-05
RANBP2	-1.55102739063543	0.200132566533604	1.80119309880243	0	0.188579770102726	2.96502936349372e-05
MNDA	-1.40092796573523	0.200132566533604	1.70112681553563	0	0.188545833509473	2.96502936349372e-05
DENND1C	-1.60106053226883	0.200132566533604	1.95129252370263	0	0.188318694068491	2.96502936349372e-05
SGO2	-3.15208792290426	0.350231991433809	3.15208792290426	0	0.188267832309792	2.96502936349372e-05
GORAB	-2.90192221473725	0.400265133067206	2.90192221473725	0	0.188174492626261	2.96502936349372e-05
HGH1	-2.70178964820365	0.250165708167004	3.65241933923828	0	0.187471380376438	2.96502936349372e-05
MACROH2A2	-3.45228677270465	0.350231991433809	4.00265133067206	0	0.186671821385169	2.96502936349372e-05
KISS1R	-2.80185593147045	0	3.45228677270465	0	0.185667733105297	2.96502936349372e-05
ACTR6	-1.75115995716903	0.200132566533604	2.10139194860284	0	0.185526574973947	2.96502936349372e-05
KATNBL1	-2.20145823186964	0.250165708167004	2.45162394003664	0	0.184988979041908	2.96502936349372e-05
CENPJ	-2.15142509023624	0.250165708167004	2.65175650657025	0	0.183847256702574	2.96502936349372e-05
SAR1B	-1.55102739063543	0.200132566533604	1.80119309880243	0	0.183617003758985	2.96502936349372e-05
SEMA7A	-2.80185593147045	0	3.45228677270465	0	0.18337042775664	2.96502936349372e-05
VNN1	-2.55169022330344	0.200132566533604	4.55301588863948	0	0.182823568704837	2.96502936349372e-05
SNTB2	-2.50165708167004	0.250165708167004	3.10205478127086	0	0.182082772128856	2.96502936349372e-05
ADCY6	-2.25149137350304	0.250165708167004	2.70178964820365	0	0.180564061494362	2.96502936349372e-05
RABIF	-1.75115995716903	0.200132566533604	2.10139194860284	0	0.179334360196638	2.96502936349372e-05
SORBS3	-1.65109367390223	0.200132566533604	2.05135880696944	0	0.178050573227642	2.96502936349372e-05
C3orf14	-2.75182278983705	0	3.35222048943787	0	0.176614722999162	2.96502936349372e-05
KLHL11	-3.80251876413847	0.350231991433809	3.20212106453766	0	0.176493561694812	2.96502936349372e-05
CDC34	-2.80185593147045	0	3.35222048943787	0	0.174061514685334	2.96502936349372e-05
SP100	-2.75182278983705	0	3.20212106453766	0	0.17379891384072	2.96502936349372e-05
SLC27A1	-2.35155765676984	0.250165708167004	2.80185593147045	0	0.173175978748321	2.96502936349372e-05
KBTBD3	-2.00132566533604	0.200132566533604	2.35155765676984	0	0.173168455546307	2.96502936349372e-05
PLPP7	-2.75182278983705	0.150099424900204	4.15275075557229	0	0.172884347569255	2.96502936349372e-05
ZSWIM3	-3.25215420617106	0.300198849800404	4.10271761393888	0	0.169846475981069	2.96502936349372e-05
PDCD6	-1.35089482410183	0.150099424900204	1.60106053226883	0	0.169107581361998	2.96502936349372e-05
TINF2	-1.90125938206923	0.200132566533604	2.05135880696944	0	0.169057534412447	2.96502936349372e-05
TAS1R1	-3.25215420617106	0.350231991433809	3.55235305597146	0	0.168786306297479	2.96502936349372e-05
PRPS2	-1.70112681553563	0.200132566533604	2.00132566533604	0	0.167436226866036	2.96502936349372e-05
TCF15	-3.00198849800405	0.300198849800404	3.60238619760487	0	0.167048393688591	2.96502936349372e-05
SELENOT	-1.65109367390223	0.200132566533604	1.95129252370263	0	0.166802850531937	2.96502936349372e-05
SWAP70	-1.70112681553563	0.200132566533604	1.90125938206924	0	0.165093666264796	2.96502936349372e-05
FANCM	-2.00132566533604	0.250165708167004	2.25149137350304	0	0.164212526693349	2.96502936349372e-05
MED20	-1.70112681553563	0.200132566533604	1.90125938206924	0	0.163824591216899	2.96502936349372e-05
DDX17	-1.40092796573523	0.150099424900204	1.70112681553563	0	0.161516407908808	2.96502936349372e-05
LYSMD1	-2.40159079840324	0.200132566533604	3.05202163963746	0	0.160490150199995	2.96502936349372e-05
SNORD73B	-2.90192221473725	0	3.30218734780446	0	0.159007991871715	2.96502936349372e-05
MAN2B2	-1.80119309880243	0.150099424900204	2.25149137350304	0	0.156416796397891	2.96502936349372e-05
KDM7A	-1.75115995716903	0.150099424900204	2.20145823186964	0	0.156402027451061	2.96502936349372e-05
CYC1	-1.70112681553563	0.150099424900204	1.95129252370263	0	0.156288005707797	2.96502936349372e-05
METTL7B	-3.85255190577187	0.200132566533604	4.20278389720566	0	0.154872461732986	2.96502936349372e-05
INHA	-2.95195535637065	0.250165708167004	3.50231991433806	0	0.153696241183236	2.96502936349372e-05
ATAD1	-1.55102739063543	0.150099424900204	1.90125938206924	0	0.153665506123898	2.96502936349372e-05
SPTSSA	-1.45096110736862	0.150099424900204	1.65109367390223	0	0.153236454063344	2.96502936349372e-05
HSBP1	-1.35089482410183	0.150099424900204	1.55102739063543	0	0.152979321167597	2.96502936349372e-05
MCUR1	-1.60106053226883	0.150099424900204	1.90125938206924	0	0.152737043244248	2.96502936349372e-05
IL22RA2	-3.50231991433806	0.200132566533604	4.05268447230547	0	0.152258041197942	2.96502936349372e-05
FANCL	-2.10139194860284	0.150099424900204	2.50165708167004	0	0.150536059515458	2.96502936349372e-05
EML3	-1.80119309880243	0.150099424900204	2.25149137350304	0	0.150282410553856	2.96502936349372e-05
KLHL9	-1.60106053226883	0.150099424900204	1.75115995716903	0	0.146315449729854	2.96502936349372e-05
ZNF580	-3.15208792290426	0.200132566533604	3.85255190577187	0	0.144857140232496	2.96502936349372e-05
PRADC1	-2.20145823186964	0.200132566533604	2.55169022330344	0	0.144767276349349	2.96502936349372e-05
COA3	-1.45096110736862	0.150099424900204	1.60106053226883	0	0.144050456835172	2.96502936349372e-05
GTF2F2	-1.75115995716903	0.150099424900204	2.05135880696944	0	0.14373467918491	2.96502936349372e-05
HES1	-1.90125938206923	0.150099424900204	2.25149137350304	0	0.141809876272081	2.96502936349372e-05
OMA1	-1.80119309880243	0.150099424900204	2.15142509023624	0	0.141436843101226	2.96502936349372e-05
MEX3B	-3.20212106453766	0.200132566533604	3.55235305597146	0	0.139021781593701	2.96502936349372e-05
CCNQ	-2.00132566533604	0.150099424900204	2.35155765676984	0	0.138820128798479	2.96502936349372e-05
LIN52	-2.10139194860284	0.150099424900204	2.40159079840324	0	0.138649546228218	2.96502936349372e-05
TARBP1	-2.30152451513644	0.150099424900204	2.80185593147045	0	0.138500355150966	2.96502936349372e-05
RFLNA	-3.20212106453766	0	3.45228677270465	0	0.137743350669586	2.96502936349372e-05
ZNF664-RFLNA	-3.20212106453766	0	3.45228677270465	0	0.137743350669586	2.96502936349372e-05
CAMLG	-1.65109367390223	0.150099424900204	1.85122624043583	0	0.136274207340016	2.96502936349372e-05
NGRN	-2.20145823186964	0.150099424900204	2.60172336493685	0	0.136160922696562	2.96502936349372e-05
CD3EAP	-1.85122624043583	0.200132566533604	2.10139194860284	0	0.136055900126734	2.96502936349372e-05
NTN4	-2.95195535637065	0	3.30218734780446	0	0.13600276543621	2.96502936349372e-05
RPS7	-1.35089482410183	0.150099424900204	1.55102739063543	0	0.135055707887418	2.96502936349372e-05
TUBG2	-3.30218734780446	0.200132566533604	3.70245248087165	0	0.134298115927136	2.96502936349372e-05
ECI1	-1.65109367390223	0.150099424900204	1.85122624043583	0	0.134261239470051	2.96502936349372e-05
SNORA66	-3.25215420617106	0.250165708167004	3.65241933923828	0	0.13366724841573	2.96502936349372e-05
RNF34	-1.90125938206923	0.150099424900204	2.10139194860284	0	0.132630835568499	2.96502936349372e-05
ZNHIT2	-3.25215420617106	0.250165708167004	3.75248562250506	0	0.132235427737477	2.96502936349372e-05
ZNF438	-2.70178964820365	0	4.45294960537266	0	0.132084019195404	2.96502936349372e-05
SNORD118	-2.85188907310385	0.250165708167004	3.15208792290426	0	0.13159121335689	2.96502936349372e-05
MVD	-3.25215420617106	0.250165708167004	3.40225363107127	0	0.131326357871255	2.96502936349372e-05
JRKL	-2.75182278983705	0.100066283266803	3.40225363107127	0	0.130489618471793	2.96502936349372e-05
ZNF608	-1.45096110736862	0.150099424900204	1.65109367390223	0	0.129430921667959	2.96502936349372e-05
MFSD12	-2.65175650657025	0.200132566533604	3.00198849800405	0	0.128947303648812	2.96502936349372e-05
TNFSF14	-3.00198849800405	0.200132566533604	3.20212106453766	0	0.128752125944386	2.96502936349372e-05
SFRP4	-2.95195535637065	0	3.40225363107127	0	0.128677744788662	2.96502936349372e-05
B2M	-1.65109367390223	0.150099424900204	1.85122624043583	0	0.127776491143367	2.96502936349372e-05
PURA	-1.45096110736862	0.150099424900204	1.65109367390223	0	0.12463102504999	2.96502936349372e-05
DNMT3B	-3.15208792290426	0	3.45228677270465	0	0.123797149724028	2.96502936349372e-05
DENND2A	-3.40225363107127	0	3.75248562250506	0	0.122910368167707	2.96502936349372e-05
LDLRAP1	-2.10139194860284	0.150099424900204	2.40159079840324	0	0.121531797160546	2.96502936349372e-05
CAVIN3	-2.60172336493685	0.150099424900204	3.05202163963746	0	0.121450385318338	2.96502936349372e-05
TANGO6	-2.55169022330344	0.200132566533604	2.85188907310385	0	0.119628080122692	2.96502936349372e-05
BNIP3	-1.70112681553563	0.150099424900204	1.90125938206924	0	0.119205003217586	2.96502936349372e-05
BTC	-2.65175650657025	0.100066283266803	3.90258504740528	0	0.118211867413563	2.96502936349372e-05
TNFRSF10D	-1.70112681553563	0.100066283266803	2.00132566533604	0	0.117995705585275	2.96502936349372e-05
TNFRSF10C	-1.70112681553563	0.100066283266803	2.00132566533604	0	0.117995705585275	2.96502936349372e-05
TNFRSF10B	-1.70112681553563	0.100066283266803	2.00132566533604	0	0.117995705585275	2.96502936349372e-05
MRPS16	-1.45096110736862	0.100066283266803	1.65109367390223	0	0.116942685854425	2.96502936349372e-05
SLC35C1	-2.05135880696944	0.150099424900204	2.20145823186964	0	0.116175625993413	2.96502936349372e-05
KIAA1107	-2.55169022330344	0.200132566533604	2.95195535637065	0	0.115768919391786	2.96502936349372e-05
BTBD8	-2.55169022330344	0.200132566533604	2.95195535637065	0	0.115768919391786	2.96502936349372e-05
SMAD6	-2.85188907310385	0.150099424900204	3.35222048943787	0	0.115246694173676	2.96502936349372e-05
GASK1A	-3.20212106453766	0.200132566533604	3.55235305597146	0	0.114771187433747	2.96502936349372e-05
RNF17	-2.70178964820365	0.200132566533604	2.75182278983705	0	0.114019453211492	2.96502936349372e-05
SUPT5H	-1.55102739063543	0.100066283266803	1.75115995716903	0	0.114010824846099	2.96502936349372e-05
B3GAT3	-2.65175650657025	0.200132566533604	2.95195535637065	0	0.113671148638972	2.96502936349372e-05
ZUP1	-1.65109367390223	0.150099424900204	1.80119309880243	0	0.110485645378139	2.96502936349372e-05
ATG4A	-2.00132566533604	0.150099424900204	2.15142509023624	0	0.109754772165777	2.96502936349372e-05
RIOK2	-1.70112681553563	0.100066283266803	1.95129252370263	0	0.108012375989436	2.96502936349372e-05
MPLKIP	-3.45228677270465	0.200132566533604	3.65241933923828	0	0.107942186585287	2.96502936349372e-05
BTBD1	-2.20145823186964	0.150099424900204	2.50165708167004	0	0.105690247605129	2.96502936349372e-05
RPL39	-1.35089482410183	0.100066283266803	1.50099424900203	0	0.105427823556953	2.96502936349372e-05
MARVELD1	-2.35155765676984	0.150099424900204	2.65175650657025	0	0.105399938956319	2.96502936349372e-05
CDC5L	-2.90192221473725	0	3.25215420617106	0	0.103506787901004	2.96502936349372e-05
BRMS1L	-2.05135880696944	0.100066283266803	2.35155765676984	0	0.101156392069336	2.96502936349372e-05
ABRACL	-1.45096110736862	0.100066283266803	1.60106053226883	0	0.100827773979666	2.96502936349372e-05
DDX10	-1.50099424900203	0.100066283266803	1.60106053226883	0	0.10015438146849	2.96502936349372e-05
GAS1	-4.30285018047248	0.250165708167004	4.05268447230547	0	0.100109407065237	2.96502936349372e-05
GNRH1	-3.10205478127086	0.150099424900204	3.35222048943787	0	0.0992733650973383	2.96502936349372e-05
ISCA2	-1.60106053226883	0.150099424900204	1.70112681553563	0	0.0985439874129725	2.96502936349372e-05
KPTN	-2.75182278983705	0.200132566533604	3.05202163963746	0	0.098204296774517	2.96502936349372e-05
SFRP1	-3.25215420617106	0.150099424900204	3.50231991433806	0	0.0976714870926797	2.96502936349372e-05
LYPLAL1	-2.45162394003664	0.200132566533604	2.65175650657025	0	0.0967164062755726	2.96502936349372e-05
LYZ	-1.50099424900203	0.100066283266803	1.60106053226883	0	0.0961893508768379	2.96502936349372e-05
CLASRP	-1.95129252370263	0.150099424900204	2.10139194860284	0	0.0954321570799063	2.96502936349372e-05
CCDC61	-2.95195535637065	0.150099424900204	3.25215420617106	0	0.0953205534668092	2.96502936349372e-05
RSPH9	-2.75182278983705	0.150099424900204	2.85188907310385	0	0.0942380494939727	2.96502936349372e-05
SAMD11	-3.25215420617106	0	3.50231991433806	0	0.0937002205997967	2.96502936349372e-05
RIOX1	-3.05202163963746	0.200132566533604	2.80185593147045	0	0.0931233333472597	2.96502936349372e-05
TMEM185B	-2.80185593147045	0.200132566533604	2.25149137350304	0	0.0926997302318712	2.96502936349372e-05
RNF19A	-2.40159079840324	0.150099424900204	2.60172336493685	0	0.0907151084676985	2.96502936349372e-05
KIAA1143	-1.70112681553563	0.100066283266803	1.80119309880243	0	0.0904943444184851	2.96502936349372e-05
KDM6B	-1.45096110736862	0.100066283266803	1.55102739063543	0	0.0894023245291472	2.96502936349372e-05
PRELID2	-2.25149137350304	0.150099424900204	2.30152451513644	0	0.0885029802777609	2.96502936349372e-05
PTGS2	-3.35222048943787	0	3.65241933923828	0	0.088490795866924	2.96502936349372e-05
CDC42EP3	-1.60106053226883	0.100066283266803	1.75115995716903	0	0.0872983120550454	2.96502936349372e-05
ACOT9	-2.15142509023624	0.100066283266803	2.45162394003664	0	0.0869198205760575	2.96502936349372e-05
PHLDA2	-2.95195535637065	0.150099424900204	3.25215420617106	0	0.0861038779011253	2.96502936349372e-05
TACO1	-3.35222048943787	0.200132566533604	3.60238619760487	0	0.0853681823399237	2.96502936349372e-05
RPL23A	-1.75115995716903	0.100066283266803	1.90125938206924	0	0.0846262340457847	2.96502936349372e-05
RPN1	-1.60106053226883	0.100066283266803	1.75115995716903	0	0.084273031250123	2.96502936349372e-05
CENPV	-3.60238619760487	0.250165708167004	3.65241933923828	0	0.0834503475755527	2.96502936349372e-05
DCTN5	-1.40092796573523	0.100066283266803	1.55102739063543	0	0.0829958188771494	2.96502936349372e-05
VSIG10L	-2.65175650657025	0.100066283266803	2.95195535637065	0	0.082935631641298	2.96502936349372e-05
NACC1	-2.20145823186964	0.100066283266803	2.40159079840324	0	0.082738894276716	2.96502936349372e-05
